district,subdistrict,count,mean,std,min,50%,80%,90%,max
松江,小昆山,37.0,41.981781404948215,11.007091598860608,17.147143928839352,42.4929178470255,50.98572661445819,58.331067161657366,65.31945294958155
松江,新桥,140.0,52.538543586228585,10.682255782672758,27.445383686463934,51.597660886889784,61.08687130032537,64.80274238825307,90.78616959629127
松江,松江大学城,1315.0,62.71091550214626,15.876038534013972,18.07787042686372,61.31207847946046,71.55777157949301,79.28474211182986,166.66666666666666
松江,松江新城,669.0,52.04101874915575,16.135689859833814,18.3452577508714,47.31647965391375,63.86822801288763,73.43553279515474,153.4526854219949
松江,松江老城,710.0,45.17803983103216,11.266500293973383,24.315124007132436,42.71532733696493,53.927301814243066,60.273654221022646,85.67648031756534
松江,泗泾,1858.0,57.28608483991648,14.823519105181958,0.9555555555555556,54.16588843232474,67.485772654312,75.83093029698797,203.64228777564438
松江,洞泾,38.0,55.71038658931611,12.555000640041456,28.74595759971254,60.58742341460514,65.64058643321461,70.10413550813213,78.20190309526413
松江,莘闵别墅,645.0,56.69248475356316,13.939783466037971,20.042757883484768,54.36629289840299,63.547396191170115,71.1799162455739,145.9321415541773
松江,车墩,102.0,30.799518050939906,10.429469801980881,13.131976362442547,30.146447219489787,37.448641283939374,44.55127900385804,61.49732620320856
浦东,万祥镇,6.0,28.00063395907632,8.579019319222194,14.463729417000446,28.09196026794672,34.58144526591939,36.54476598206301,38.508086698206625
浦东,三林,308.0,82.10371344807093,16.370784342143935,38.18154049788728,80.9487347772187,94.89356522902254,103.32757326370012,143.96887159533074
浦东,世博,375.0,114.27096947185368,23.685584799666728,59.00728913571677,111.06727165121326,133.85539358600585,147.74620558813388,186.18421052631578
浦东,临港新城,146.0,44.142708621736084,12.222101220505843,22.665457842248415,42.198968019122944,50.0,58.52729335136989,98.42820082405005
浦东,书院镇,9.0,32.14130694503277,5.2388583958739146,26.071842410196986,32.03389830508475,35.47561002994377,38.505184148591056,41.77215189873418
浦东,北蔡,302.0,97.05184037784527,18.35242272373934,56.934306569343065,93.49150129083091,109.59010349443305,119.44970889379644,171.69224165683013
浦东,南码头,149.0,111.28276532487854,22.183799230296277,70.50528789659225,107.9258010118044,127.018279389569,135.4726634703086,200.35961983046494
浦东,合庆,1.0,72.53677211364094,,72.53677211364094,72.53677211364094,72.53677211364094,72.53677211364094,72.53677211364094
浦东,周浦,254.0,66.4975331359341,16.78142249582393,34.161490683229815,63.65202369814716,75.25456640938778,87.21548316750717,127.72250605001345
浦东,唐镇,191.0,90.44705854073378,24.29239661195371,41.01343784994401,85.99472170328855,110.9375,126.63952962460425,155.0
浦东,塘桥,196.0,123.86985804012534,33.43159393211361,69.08322496749024,118.61471861471861,143.7607820586544,158.19815668202767,280.3738317757009
浦东,外高桥,179.0,68.60623470862677,15.293149499937094,39.77272727272727,66.26506024096386,79.02010989718099,90.04681860369186,115.38461538461539
浦东,大团镇,2.0,30.520407064183118,4.577478849421925,27.28364072901888,30.520407064183118,32.46246686528166,33.10982013231451,33.75717339934736
浦东,宣桥,18.0,48.87069772276908,32.66350246063109,18.23607427055703,39.698138590020136,60.59223376072313,74.4866480692006,153.68852459016395
浦东,川沙,241.0,60.01724017348781,29.522093882799926,4.4987146529562985,57.005042753782064,70.24029574861368,81.58270446665307,425.00944465432565
浦东,康桥,176.0,105.29421963175736,462.31711479616115,39.088927309629405,68.350679872419,79.47218473534264,90.02424546964478,6200.0
浦东,张江,253.0,99.01492078759163,22.46584456319829,55.61146125734866,94.44444444444444,120.07082653016195,131.40670445619176,161.1111111111111
浦东,御桥,160.0,89.08050208039732,18.00788817964934,46.77268475210477,88.40894312270362,103.70090187559695,110.93119334932618,149.20634920634922
浦东,惠南,188.0,35.272473254120335,12.177962856468982,14.078558355624384,34.326041917227556,41.817924933017196,46.90251956947163,119.43539630836048
浦东,新场,45.0,40.78057638141985,9.827246631927204,20.973154362416107,39.27129922548271,48.34979776621305,54.266917293233085,67.20430107526882
浦东,曹路,135.0,70.02189376562396,16.806471725043036,37.079292641186534,70.0,80.04777010636313,86.42307692307692,139.12209162868794
浦东,杨东,101.0,118.17841598245083,33.56176534420295,73.99662189334835,109.29763432972675,137.68115942028984,149.98928647953716,240.97675913034163
浦东,杨思前滩,314.0,116.33123406853554,41.75334964542267,55.55555555555556,102.88914604417617,155.26786863866496,181.26558858021053,272.11491278940093
浦东,梅园,388.0,143.13556239367352,36.18518876497444,81.21827411167513,137.02751496173005,158.16996281971134,181.7950555112012,363.3333333333333
浦东,泥城镇,58.0,33.173155919668666,7.357734250914342,17.690875232774673,33.06318123614104,38.50630101176552,41.73406898230305,55.49902876699658
浦东,洋泾,201.0,119.72267313088118,33.276202858534646,65.33618436683297,109.57868883430946,134.2281879194631,167.1402306535183,254.42477876106193
浦东,源深,102.0,122.61446144259122,23.371131655779156,63.2755650859493,121.01416744787885,137.31166542542928,150.92700477915616,198.01980198019803
浦东,潍坊,195.0,136.23701474201775,23.135969646707853,62.5,133.33333333333334,151.1186349590219,164.66106112839483,250.0
浦东,碧云,81.0,111.54558198578646,32.111554881862375,70.45998404679607,103.8511466897447,123.93416617093,145.78225432376914,245.21824423737127
浦东,祝桥,10.0,44.486352057444414,14.433865450047804,29.41176470588235,42.252666904773136,45.57798351253158,51.52005585173901,82.50825082508251
浦东,联洋,82.0,131.979025978992,30.540864420513444,74.72300953362534,129.20827102046593,161.82270257936574,169.31487343438693,242.43403773889852
浦东,航头,73.0,49.022279641596015,9.892496759698593,22.0,47.51257685858021,58.184350462590366,61.22839568233542,75.30454042081949
浦东,花木,165.0,123.0495054048009,30.367855388705323,57.905742319446674,119.73180076628353,147.33302844673955,167.07440172627835,211.61334010496023
浦东,金杨,292.0,96.21723764030685,16.61693581586129,53.76802935905095,94.25767434000073,108.45499181669395,118.33927280243137,153.84615384615384
浦东,金桥,456.0,89.10525689949627,18.17950291115323,53.714285714285715,85.11046782367632,102.21465076660988,112.03395659538113,169.05218077313197
浦东,陆家嘴,240.0,152.68758652705947,46.20195074947741,78.30617715266693,142.8822644442009,171.5386451257573,191.6373928357333,421.9409282700422
浦东,高东,14.0,53.79908897284939,8.219792638858966,43.20987654320987,53.63636363636364,61.15213905126481,64.68619446822916,67.19252118025125
浦东,高行,340.0,80.52433081951278,18.22879490225314,41.98473282442748,78.03832464014685,97.00512965190423,105.04477598762121,126.62337662337663
虹口,临平路,880.0,129.68695619245545,31.42234468387247,60.77536281256387,125.04716981132077,155.30577692139025,172.24209505649128,254.77707006369425
虹口,凉城,1050.0,98.59437535815862,23.3514445964479,47.7887574923052,95.79167584232547,112.97307575195492,122.76215161060244,336.0
虹口,北外滩,430.0,133.98584750562955,53.401248025735434,63.03183107469272,127.2322371506045,154.64226668328988,173.62994067325104,928.5714285714286
虹口,四川北路,166.0,120.85647404463295,44.54904672717951,39.97113196025093,113.02882944379559,139.7011046133853,156.1108265255802,486.39736191261335
虹口,曲阳,922.0,116.13720596814771,21.98330453892754,57.08131394722671,113.84672975334507,133.6735891686551,144.18604603904276,235.9090909090909
虹口,江湾镇,684.0,86.25429488673993,17.392000465758688,50.6219265258895,83.47157252132476,98.33464691046659,109.45631746503447,191.7098445595855
虹口,鲁迅公园,497.0,116.64608823705265,26.154807620999904,65.09500351864884,113.65546218487395,135.54781715840102,150.00272739669987,235.71428571428572
金山,金山新城,1070.0,28.35733934337302,7.347784331019809,6.949753283758427,28.014343343792024,33.94038141084984,37.66105237275634,63.86311603807688
长宁,中山公园,1884.0,142.88673562349715,34.2760324344792,1.0,138.85891718218002,163.51287877132808,180.4015970404614,457.66590389016017
长宁,仙霞,595.0,121.97536102812624,24.679918577404667,47.60672703751617,120.25710138917687,139.53962850419248,151.56258234519103,233.06827529476283
长宁,北新泾,877.0,113.16781965374945,23.242282086878106,52.08333333333333,110.1470588235294,130.67610781178618,145.05191180574937,229.0909090909091
长宁,古北,483.0,148.33924703360015,39.02891941865013,79.4735942573919,140.7716371220021,176.06544567444593,198.81366807453227,340.0
长宁,天山,432.0,140.4729858863158,29.313520588532075,71.7741935483871,139.73300390631357,165.5778976218857,178.8009216990566,228.7104622871046
长宁,新华路,1023.0,139.19276741719452,29.515379448626035,68.05082980348587,136.00746268656715,159.7481103444042,174.44276282911926,341.66666666666663
长宁,虹桥,487.0,136.08491178524423,31.092472224255797,74.33628318584071,131.42857142857142,155.5666548030997,168.60392499612573,491.0891089108911
长宁,西郊,437.0,108.4370741426835,28.397390410071278,49.670212765957444,102.92130159060194,125.30081617730112,138.18386914833616,293.8691547588436
长宁,镇宁路,381.0,156.71227331257936,37.43770923982019,92.9506246281975,149.95001666111295,186.17021276595744,203.10335272928788,326.0869565217392
闵行,七宝,1016.0,95.41839176576669,21.259473539219425,46.52244708071645,91.4445263571736,110.9841684347968,124.31489412680823,174.49217449217448
闵行,华漕,735.0,79.43869275152193,25.653814334627523,31.11111111111111,72.7051177904143,100.70291858492368,111.47693320330293,269.8062300711307
闵行,古美,1122.0,95.5159085106617,21.117061925881387,38.28679360865792,92.1138140830947,110.80303484570375,121.64105167005182,229.59716134418701
闵行,吴泾,382.0,84.51175474474394,24.199908920821535,38.868159203980106,85.78643578643579,110.95652173913044,119.37510100193926,135.84212941716385
闵行,春申,516.0,77.11201754090172,15.62103548823599,23.2249502322495,75.82887085561558,89.36170212765957,97.86409242930982,150.0
